ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,c1a,c1b,c1c,c2a,c2b,c2c,c3a,c3b,c3c,c4a,c4b,c4c,c5a,c5b,c5c,c6a,c6b,c6c,c7,c8,c9a,c9b,c9c,c11b,c11c,c1,c2,c3,c4,c5,c6,c9,c10,c11,24 data?,36 data?,45 data?,58 data?,80 data?,SpNum,H data?,J data?,K data?,HJKNum,c2 met?,c3 met?,c4 met?,c5 met?,c6 met?,c9 met?,c11 met?,sp rel?,HJK rel?,YSO Score,24 without 58/80,New name
11099,296.27615,-14.72296,17.87,0.1,0.65,17.39,0.15,-0.03,15.71,0.09,0.17,14.13,0.09,0.62,8.64,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,457
8699,296.27622,-14.72428,17.02,0.04,0.2,17.12,0.08,0.18,15.82,0.12,0.82,13.98,0.1,0.37,9.07,0.06,0.231594932942821,296.276154,-14.724288,18.441,0.076,17.702,0.061,17.738,0.09,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,0,1,1,6,0,458
11963,296.27649,-14.80135,17.5,0.15,0.8,17.47,0.13,0.82,16.07,0.12,-9999,13.73,0.11,-0.18,10.92,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,459
18811,296.27656,-14.72164,18.05,0.14,-0.49,17.99,0.11,0.16,16.18,0.13,-0.5,14.7,0.08,-0.01,9,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,0,4,0,460
1461,296.27687,-14.80033,15.3,0.06,0.29,15.12,0.08,0.24,15.2,0.06,0.58,13.47,0.05,0.99,10.04,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,461
16881,296.27747,-14.72199,18.01,0.09,-0.63,17.85,0.14,-0.63,16.05,0.1,-9999,14.59,0.08,-9999,9.46,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,462
22136,296.27856,-14.72422,18.06,0.08,0.28,18.23,0.15,0.16,16.37,0.1,0.26,14.26,0.1,-9999,10.24,0.13,0.478679674977723,296.278503,-14.724341,19.382,0.166,18.793,0.16,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,5,1,1,0,2,0,0,1,1,1,1,1,1,1,4,0,463
3201,296.2786,-14.72329,15.86,0.08,-0.14,15.95,0.06,-0.17,15.17,0.07,-0.55,13.98,0.08,-0.7,9.88,0.06,0.17024186192444,296.278564,-14.723258,17.497,0.033,16.487,0.017,16.263,0.02,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,1,1,1,1,1,0,1,1,5,0,464
11526,296.2792,-14.79117,17.32,0.05,0.1,17.43,0.05,0.33,17.47,0.3,-9999,14.52,0.06,-9999,8.88,0.02,0.109393248772599,296.279205,-14.79114,-9999,-9999,17.769,0.065,17.681,0.077,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,4,1,0,1,2,0,0,1,1,1,1,0,1,1,4,0,465
8468,296.27926,-14.72151,17.03,0.04,-0.03,17.09,0.08,-0.2,15.96,0.14,0.2,13.93,0.1,-0.24,10.63,0.18,0.148204758215126,296.279236,-14.721544,18.619,0.084,17.734,0.047,17.582,0.061,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,0,1,1,0,1,1,3,0,466
18530,296.27939,-14.72054,18.3,0.12,0.47,17.97,0.14,0.29,16.06,0.13,-0.01,14.02,0.1,0.07,10.77,0.13,0.282828836321321,296.279449,-14.720594,18.824,0.099,18.389,0.083,18.172,0.1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,5,1,1,1,3,1,1,1,0,1,1,1,1,1,5,0,467
8707,296.27971,-14.93351,17.1,0.06,0.57,17.12,0.1,0.9,16.97,0.16,0.55,12.27,0.08,-1.95,10.53,0.08,0.632712740488158,296.279541,-14.933575,18.419,0.074,17.655,0.058,17.509,0.064,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,0,1,0,1,1,3,0,468
11314,296.27976,-14.79077,17.53,0.07,0.36,17.41,0.06,0.07,16.97,0.17,0.41,14.67,0.08,-9999,9.28,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,469
3369,296.27981,-14.9343,16.87,0.05,0.28,16.01,0.04,0.23,15.41,0.05,-0.24,14.53,0.09,0.32,10.44,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1,0,1,0,5,0,470
17415,296.27994,-14.73858,17.92,0.1,1.32,17.89,0.16,1.27,16.21,0.15,-9999,14.86,0.1,-0.45,9.45,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,0,4,0,471
3483,296.27996,-14.79197,17.11,0.05,0.12,16.05,0.04,0.06,14.53,0.08,0.11,12.53,0.04,0.1,8.22,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,472
8104,296.28024,-14.87057,17.31,0.16,2.7,17.03,0.13,2.51,14.07,0.02,-9999,13.88,0.03,-9999,13.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,473
6443,296.28042,-14.79607,17.17,0.08,2.06,16.75,0.13,2.78,16.97,0.29,4.03,11.64,0.01,-9999,7.8,0.01,0.153104397953178,296.280457,-14.796047,19.159,0.138,18.372,0.109,18.13,0.112,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,0,0,1,1,1,1,0,0,1,1,1,0,1,4,1,1,1,3,0,0,1,1,1,1,0,1,1,4,0,474
10006,296.28055,-14.74044,17.27,0.06,1.24,17.28,0.08,1.18,15.68,0.1,0.52,13.96,0.09,0.35,7.75,0.01,0.286036883886903,296.280487,-14.740389,18.766,0.099,18.044,0.083,17.905,0.098,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,6,0,475
3807,296.28073,-14.7986,16.26,0.04,0.03,16.15,0.04,0.16,15.76,0.15,0.78,15.08,0.1,1.37,9.12,0.05,0.209949278733542,296.28067,-14.798606,17.804,0.045,16.968,0.033,16.754,0.035,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,476
18835,296.28097,-14.80928,18.08,0.08,0.41,17.99,0.14,0.36,17.09,0.16,-9999,14,0.04,-0.57,10.11,0.02,0.471457991415265,296.280853,-14.809214,19.483,0.18,18.772,0.153,18.389,0.138,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,1,0,1,1,4,0,477
3409,296.28102,-14.79543,16.34,0.05,0.4,16.02,0.06,0.23,15.63,0.06,0.49,14.8,0.06,1.56,9.1,0.06,0.379436314980192,296.280975,-14.795334,17.834,0.046,16.966,0.033,16.876,0.038,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,478
3112,296.28141,-14.7399,16.24,0.08,0.09,15.92,0.07,0.11,13.82,0.07,0.05,12.27,0.06,0.15,7.25,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,479
4015,296.28216,-14.87587,16.9,0.05,0.12,16.21,0.06,0.1,15.57,0.07,0.15,14.98,0.05,-0.58,11.25,0.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,480
4475,296.28238,-14.64948,16.7,0.12,0.46,16.34,0.04,0.3,15.53,0.1,-0.2,15.81,0.14,-0.21,10.69,0.08,0.349842090298174,296.282288,-14.649519,17.37,0.03,16.673,0.02,16.547,0.025,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,5,1,1,1,3,1,1,0,1,0,0,0,1,1,3,0,481
6601,296.28331,-14.76125,17.3,0.07,0.07,16.78,0.08,0.08,15.68,0.03,-0.03,14.39,0.05,0.03,11.55,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,0,0,1,0,1,0,4,0,482
4262,296.28345,-14.80745,16.53,0.06,0.13,16.27,0.05,0.13,15.76,0.09,-0.07,14.72,0.07,0.15,10.66,0.08,0.133679305813774,296.283417,-14.807431,18.1,0.057,17.262,0.042,16.888,0.039,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,0,1,0,1,1,3,0,483
3484,296.28424,-14.90619,16.18,0.09,0.16,16.05,0.04,0.35,15.75,0.1,0.77,14.89,0.07,0.92,9.66,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,484
677,296.28494,-14.90714,15.54,0.06,0.12,14.37,0.06,-0.03,13.31,0.06,-0.05,12.61,0.02,0.06,9.89,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,485
11027,296.28547,-14.90683,17.25,0.11,1.33,17.38,0.17,2.46,16.63,0.15,2.68,13.15,0.03,-9999,10.39,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,486
8733,296.28557,-14.81087,17.14,0.05,0.2,17.13,0.08,-0.26,16.16,0.14,-0.17,14.79,0.1,-0.3,10.23,0.05,0.394436138076092,296.285461,-14.8109,18.775,0.1,17.959,0.077,17.608,0.071,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,0,1,0,1,1,3,0,487
4485,296.28598,-14.80457,16.14,0.14,3.12,16.34,0.18,3.31,12.82,0.01,-9999,12.76,0.02,-9999,11.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,488
7939,296.28814,-14.80977,17.08,0.07,0.52,17,0.1,0.64,16.84,0.1,0.9,14.61,0.14,-0.1,8.9,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,489
1515,296.28872,-14.78376,15.32,0.04,0.11,15.15,0.15,0.31,15.09,0.06,0.35,13.69,0.09,0.41,8.74,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,490
9445,296.28905,-14.8119,17.41,0.08,0.97,17.22,0.11,1.12,16.25,0.11,1.48,13.41,0.09,-0.21,8.68,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,491
10406,296.28959,-14.7825,17.16,0.18,1.48,17.32,0.18,1.55,15.87,0.12,-9999,16.59,0.24,1.27,10.18,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,4,0,0,0,0,1,1,0,1,0,0,1,1,0,3,0,492
6755,296.28976,-14.81373,17.19,0.07,0.23,16.8,0.09,-0.04,15.53,0.04,-0.44,14.12,0.05,0.27,9.5,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,493
7658,296.28994,-14.92113,16.83,0.04,0.38,16.96,0.07,0.55,15.68,0.06,-0.4,15.4,0.09,0.24,10.25,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,1,1,0,1,0,0,0,1,0,3,0,494
15342,296.29117,-14.83459,17.91,0.07,-0.33,17.74,0.08,-0.37,15.84,0.08,0.04,13.35,0.04,0.04,9.89,0.03,0.23346979710143,296.291138,-14.834647,18.919,0.113,18.671,0.141,18.337,0.13,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,6,0,495
3125,296.29198,-14.76506,16.43,0.07,0.76,15.92,0.04,0.55,15.56,0.08,0.13,14.39,0.05,0.22,10.27,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,0,1,0,1,0,4,0,496
11386,296.29222,-14.90792,17.84,0.09,1.03,17.42,0.08,1.58,14.68,0.04,-9999,15.79,0.2,2.51,7.88,0.01,0.369878475510224,296.292114,-14.907928,19.273,0.151,18.662,0.138,18.203,0.115,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1,0,0,0,1,1,1,1,1,0,4,1,1,1,3,1,1,0,1,0,0,1,1,1,3,0,497
6855,296.29229,-14.80642,16.81,0.04,0.19,16.82,0.06,0.62,16.44,0.09,1.36,13.81,0.03,-9999,8.28,0.01,0.100764775829951,296.292267,-14.806403,18.057,0.055,17.222,0.04,17.356,0.057,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,1,0,1,1,4,0,498
2466,296.2924,-14.77358,15.93,0.04,0.11,15.66,0.05,0.03,15.61,0.14,0.3,12.6,0.03,0.14,10.04,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,499
15280,296.29245,-14.80731,18.07,0.11,1.75,17.73,0.21,2.53,13.84,0.02,-9999,12.73,0.01,-9999,8.03,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,4,0,0,0,0,1,0,0,0,1,1,0,1,0,3,0,500
727,296.29307,-14.80704,15.7,0.05,-0.04,14.45,0.05,-0.02,13.22,0.03,0,12.23,0.04,0.13,7.82,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,501
106,296.29324,-14.90859,13.39,0.04,-0.04,12.67,0.09,-0.08,11.84,0.06,-0.02,10.86,0.03,0.12,7.17,0.01,0.202284472269687,296.293182,-14.908586,17.938,0.05,16.787,0.028,15.398,0.012,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,3,0,0,0,1,1,1,0,0,1,1,1,1,1,5,1,1,1,3,0,0,0,1,1,1,0,1,1,3,0,502
6279,296.29383,-14.80681,16.81,0.08,0.56,16.72,0.07,1.23,15.69,0.13,1.46,15.33,0.22,2.38,8.41,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,4,0,0,0,0,1,1,0,1,0,0,0,1,0,3,0,503
6593,296.29415,-14.80588,16.62,0.04,0.03,16.78,0.06,0.14,15.9,0.05,-0.18,15.15,0.1,0.87,9.65,0.09,0.083143105931549,296.294128,-14.805889,18.085,0.056,17.192,0.039,17.039,0.044,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5,1,1,1,3,0,0,1,1,1,0,0,1,1,3,0,504
20593,296.29482,-14.88445,18.09,0.1,3.08,18.12,0.11,2.98,16.8,0.12,1.94,14.27,0.06,-9999,11.3,0.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,3,0,505
3552,296.29615,-14.91083,16.62,0.04,0.42,16.07,0.05,0.17,15.51,0.05,-0.26,14,0.03,-0.05,10.06,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,506
15062,296.29675,-14.69061,18.17,0.08,1.04,17.72,0.06,1.24,15.79,0.08,-9999,14.53,0.05,-9999,12.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,4,0,0,0,0,1,1,1,0,0,1,1,1,0,4,0,507
1166,296.29685,-14.81694,15.9,0.04,0.01,14.91,0.04,-0.03,13.98,0.03,0.02,12.76,0.05,0.03,7.55,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,0,1,0,6,0,508
1758,296.29754,-14.81502,16.02,0.03,-0.07,15.3,0.05,-0.11,13.5,0.05,0.03,11.81,0.05,0.14,5.63,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0,6,0,509
20736,296.29756,-14.81822,18.34,0.11,-0.02,18.13,0.14,-0.16,15.92,0.09,-0.69,15.32,0.06,0.44,8.47,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,5,0,0,0,0,1,1,0,1,1,0,1,1,0,4,0,510
20584,296.29799,-14.81098,18.54,0.1,1.13,18.12,0.1,0.81,16.26,0.08,-0.23,15.03,0.08,0.05,9.81,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,0,0,0,1,1,1,1,1,0,3,0,511
6805,296.29805,-14.90914,17.38,0.07,0.74,16.81,0.05,0.52,15.9,0.1,0.24,14.42,0.07,-0.19,9.88,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,1,0,1,1,1,1,0,1,0,5,0,512
5053,296.2981,-14.63873,16.18,0.06,0.05,16.47,0.14,0.66,15.65,0.06,0.19,14.66,0.07,0.19,11.26,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,5,0,0,0,0,0,1,1,0,0,1,0,1,0,3,0,513
19398,296.2982,-14.81604,17.81,0.1,0.26,18.03,0.11,0.51,16.26,0.11,0.6,14.93,0.08,1.54,6.96,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,0,4,0,514
4760,296.29841,-14.72043,16.34,0.05,0.13,16.41,0.1,0.69,15.64,0.05,-0.04,13.12,0.04,0.16,10.28,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,1,1,1,1,1,0,1,0,5,0,515
10143,296.29847,-14.90972,17.64,0.06,1.42,17.29,0.07,1.2,16.01,0.08,0.51,15.55,0.12,1.07,10.01,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,5,0,0,0,0,1,0,0,1,1,0,0,1,0,3,0,516
4676,296.29866,-14.72066,16.34,0.05,0.14,16.39,0.1,0.61,16.77,0.12,0.84,13.12,0.04,0.14,10.33,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,517
